Total_position,Total_company,Salary_per_month
行政前台/销售行政/行政秘书/助理/文员,成都星润商业管理有限公司,4500.0
人事专员/人事实习/人事/人事助理/人事行政,成都星润商业管理有限公司,11000.0
商务助理/销售助理/商务主管/商务拓展,成都星润商业管理有限公司,6500.0
业务员/销售专员/客户代表(带薪年假),成都星润商业管理有限公司,6500.0
商务助理/销售助理/商务主管/商务拓展,成都星润商业管理有限公司,8000.0
区域销售经理/销售/大客户代表/销售顾问,成都星润商业管理有限公司,5000.0
互联网产品经理助理,成都星润商业管理有限公司,4500.0
新媒体运营/社群运营,成都星润商业管理有限公司,4500.0
用户运营专员/助理,成都星润商业管理有限公司,4500.0
销售客服 在线客户服务 售前售后,公司名,0
活动策划/活动执行,成都星润商业管理有限公司,5000.0
商务助理,成都星润商业管理有限公司,4500.0
行政主管助理（ 周末双休 带薪年假）,成都星润商业管理有限公司,6000.0
人事行政助理 HR,成都星润商业管理有限公司,4500.0
商务行政助理（带薪年假）,成都星润商业管理有限公司,6500.0
销售代表（餐补）,成都星润商业管理有限公司,6000.0
产品经理助理/专员,成都星润商业管理有限公司,5000.0
微信运营/微信营销,成都星润商业管理有限公司,6000.0
用户运营专员/助理,成都星润商业管理有限公司,5000.0
市场专员 策划+执行（底薪6k+绩效）,成都星润商业管理有限公司,6000.0
助理/秘书/文员,成都星润商业管理有限公司,5000.0
人事专员/HR助理,成都星润商业管理有限公司,5000.0
销售助理/商务支持（基础底薪5500+绩效考核）,成都星润商业管理有限公司,5000.0
电话销售/销售助理（无责底薪5500）,成都星润商业管理有限公司,6000.0
平面设计,成都星润商业管理有限公司,6000.0
信息采集员（接收***）,成都星润商业管理有限公司,5000.0
客服专员,成都星润商业管理有限公司,5000.0
（双休）平面设计,成都星润商业管理有限公司,6000.0
化妆师助理免收学费,成都星润商业管理有限公司,6000.0
内保人员,成都星润商业管理有限公司,5000.0
网络销售,成都星润商业管理有限公司,5000.0
人事助理（晋升+免费住宿+热爱人事行业者优先）,成都星润商业管理有限公司,6000.0
市场营销专员,成都星润商业管理有限公司,6000.0
市场专员,成都三叶杨广告传播有限公司,3000.0
市场推广专员,成都传不科技有限公司,2000.0
网络直播艺人,成都传不科技有限公司,2500.0
网络主持人/网络主播/网络直播,成都传不科技有限公司,3000.0
招商专员,成都古摄影婚纱艺术发展管理有限公司,1500.0
销售助理,成都古摄影婚纱艺术发展管理有限公司,3000.0
销售代表（急招）,成都古摄影婚纱艺术发展管理有限公司,7000.0
销售助理,成都方与圆科技有限公司,3000.0
摄影助理,四川至诚高节文化传播有限公司,4000.0
办公室文员,四川至诚高节文化传播有限公司,4000.0
办公室文员,四川至诚高节文化传播有限公司,4000.0
办公室文员,四川众娱互娱文化传媒有限公司,8000.0
会馆调度/行政内勤/行政客服,四川众娱互娱文化传媒有限公司,5000.0
品牌顾问,青岛链商网络有限公司,8000.0
教育咨询师,成都丰盛极益科技有限公司,2000.0
教育培训市场专员,成都丰盛极益科技有限公司,3000.0
店员/导购/营业员（成都武侯万达）,成都得贝电子有限公司,3000.0
导购/店员/营业员（金堂县万达）,汪正影业国际儿童摄影,3000.0
推广专员,成都市巨鼎广告有限公司,3000.0
提成律师,成都市巨鼎广告有限公司,3000.0
授薪律师,成都市巨鼎广告有限公司,3000.0
行政助理/行政专员/文员,成都金夫人婚纱摄影有限公司,3000.0
绩效考核专员,四川中影嘉禾文化传媒有限公司,6000.0
专业培训师,四川仕途名师堂教育科技有限公司,5000.0
新媒体销售/在线销售,四川仕途名师堂教育科技有限公司,5000.0
网络客服/在线客服,深圳月步文化科技有限公司,3300.0
新媒体运营/SEM(年终奖 房补1000）,深圳月步文化科技有限公司,3500.0
促销,公司名,0
市场文案策划,成都绘意动画制作有限公司,3000.0
财务助理（可实习）,成都绘意动画制作有限公司,15000.0
人事行政专员 HR,成都绘意动画制作有限公司,3000.0
物流 物流经理 物流专员,北京鸿特卓博咨询服务有限公司,5000.0
采购业务主管,北京鸿特卓博咨询服务有限公司,4000.0
产品专员,北京鸿特卓博咨询服务有限公司,8000.0
售前/售后支持工程师,北京鸿特卓博咨询服务有限公司,6000.0
售前客服,北京鸿特卓博咨询服务有限公司,4000.0
市场专员 策划 执行,北京鸿特卓博咨询服务有限公司,6000.0
市场营销专员,北京鸿特卓博咨询服务有限公司,4000.0
出纳 财务助理,北京鸿特卓博咨询服务有限公司,6000.0
会计,北京鸿特卓博咨询服务有限公司,4000.0
客户经理/业务员/销售,北京鸿特卓博咨询服务有限公司,5000.0
物流专员 物流助理,北京鸿特卓博咨询服务有限公司,6000.0
市场文案策划,北京鸿特卓博咨询服务有限公司,8000.0
广告投放,北京鸿特卓博咨询服务有限公司,5000.0
京东运营助理,北京鸿特卓博咨询服务有限公司,6000.0
客户服务专员,北京鸿特卓博咨询服务有限公司,6000.0
投诉处理专员,北京鸿特卓博咨询服务有限公司,5000.0
广告测绘及效果监测,北京鸿特卓博咨询服务有限公司,6000.0
儿童引导师,北京鸿特卓博咨询服务有限公司,5000.0
爵士舞老师高新西区,北京鸿特卓博咨询服务有限公司,6000.0
爵士舞老师青羊区,北京鸿特卓博咨询服务有限公司,6000.0
爵士舞老师锦江区,北京鸿特卓博咨询服务有限公司,4000.0
中国舞老师高新区,北京鸿特卓博咨询服务有限公司,6000.0
中国舞老师锦江区,北京鸿特卓博咨询服务有限公司,6000.0
中国舞老师高新西区,北京鸿特卓博咨询服务有限公司,6000.0
中国舞蹈老师青羊区,北京鸿特卓博咨询服务有限公司,6000.0
舞蹈课程顾问高新西区,北京鸿特卓博咨询服务有限公司,6000.0
舞蹈课程顾问锦江区,成都大象地铁广告有限公司,3000.0
舞蹈课程顾问青羊区,锦江区兰孕堂摄影工作室,2000.0
测量员/测绘员,成都吉美星梦教育咨询有限公司,4000.0
视频剪辑,成都吉美星梦教育咨询有限公司,4000.0
内勤,成都吉美星梦教育咨询有限公司,4000.0
电话客服,成都吉美星梦教育咨询有限公司,4000.0
母婴达人（文案策划、编辑写手）,成都吉美星梦教育咨询有限公司,4000.0
变脸演员,成都吉美星梦教育咨询有限公司,4000.0
销售代表,成都吉美星梦教育咨询有限公司,4000.0
网络销售咨询顾问,成都吉美星梦教育咨询有限公司,3000.0
高薪销售顾问,成都吉美星梦教育咨询有限公司,3000.0
商务顾问（双休不加班）,成都吉美星梦教育咨询有限公司,3000.0
高薪/双休/不加班/销售专员,四川源电安装工程有限公司,4500.0
电话销售月薪6K+（社保 双休）,四川新媒源文化传媒有限公司,3000.0
销售代表+社保双休,成都两心相悦婚姻服务有限公司,3000.0
腾讯视频、爱奇艺视频、贴片广告营销,成都两心相悦婚姻服务有限公司,4500.0
平面设计助理,成都咪宅奇林文化传播有限公司,3000.0
新媒体运营/用户运营/活动运营/运营专员,成都思永文化传播有限公司,3000.0
运营助理/行政专员/市场助理/市场营销专员,成都维纳斯婚纱造型摄影有限公司,8000.0
售后客服/淘宝客服/电话客服/天猫客服,成都维纳斯婚纱造型摄影有限公司,4500.0
市场营销专员/市场推广/企划专员/营销,重庆筑励企业管理咨询有限公司,3000.0
商务助理/销售行政销售/商务代表/销售代表,公司名,0
销售顾问/电话销售/销售/营销/客户代表,重庆筑励企业管理咨询有限公司,8000.0
APP产品专员/产品助理/产品策划/产品推广,重庆筑励企业管理咨询有限公司,8000.0
行政/助理/文员/行政前台/行政专员,重庆筑励企业管理咨询有限公司,6000.0
人事助理/人力资源/人事/人事前台/人事行政,重庆筑励企业管理咨询有限公司,4000.0
销售客服/在线客户服务/售前售后/客服,四川七八九广告有限公司,4000.0
活动策划/市场营销专员/企划专员/营销顾问,广州凡拓数字创意科技股份有限公司,3000.0
行政/文员/销售行政/行政秘书/助理,北京尚可卓博信息科技有限公司,6500.0
产品助理（定期体检）,北京尚可卓博信息科技有限公司,8000.0
新媒体运营主管/专员,北京尚可卓博信息科技有限公司,5000.0
行政专员/助理/前台/办公室文员(提供住宿),北京尚可卓博信息科技有限公司,4500.0
销售代表/业务代表/销售顾问/客户代表/营销,北京尚可卓博信息科技有限公司,4500.0
运营专员/运营助理/用户运营,北京尚可卓博信息科技有限公司,8000.0
人事/人力资源/人事前台/人事助理/人事主管,北京尚可卓博信息科技有限公司,6500.0
人事行政/人事前台/人事助理/人事主管,北京尚可卓博信息科技有限公司,4500.0
用户运营专员/助理,北京尚可卓博信息科技有限公司,5000.0
初级产品经理,北京尚可卓博信息科技有限公司,5000.0
新媒体运营专员,北京尚可卓博信息科技有限公司,6500.0
售后在线客服（包住）,北京尚可卓博信息科技有限公司,4500.0
市场专员/市场营销（节日福利）,北京尚可卓博信息科技有限公司,5000.0
行政人事助理,北京尚可卓博信息科技有限公司,6000.0
区域销售经理（交通补助）,北京尚可卓博信息科技有限公司,4500.0
总经理助理,北京尚可卓博信息科技有限公司,11000.0
人力资源助理,北京尚可卓博信息科技有限公司,6000.0
销售助理/商务支持（带薪年假）,北京尚可卓博信息科技有限公司,5000.0
客户支持服务/售前服务/售后服务,北京尚可卓博信息科技有限公司,5000.0
市场督导 促销督导（底薪6k+绩效）,北京尚可卓博信息科技有限公司,6000.0
商务专员（基础底薪5500+绩效考核）,北京尚可卓博信息科技有限公司,6000.0
人力资源总监助理,北京尚可卓博信息科技有限公司,5000.0
产品经理助理/专员,北京尚可卓博信息科技有限公司,5000.0
微信公众号运营,北京尚可卓博信息科技有限公司,6000.0
运营助理/行政专员/市场助理,北京尚可卓博信息科技有限公司,5000.0
总经理助理,北京尚可卓博信息科技有限公司,6000.0
行政助理/行政专员/文员 基本薪资6000,北京尚可卓博信息科技有限公司,5000.0
渠道销售（无责底薪5500）,北京尚可卓博信息科技有限公司,5000.0
2019实习生-运营方向,北京尚可卓博信息科技有限公司,6000.0
视频主播,北京尚可卓博信息科技有限公司,5000.0
2019校园招聘,北京尚可卓博信息科技有限公司,6000.0
2019应届生,北京尚可卓博信息科技有限公司,6000.0
熊猫官方招募主播（可兼/全职）,北京尚可卓博信息科技有限公司,6000.0
艺人经纪,北京尚可卓博信息科技有限公司,5000.0
艺人经纪,北京尚可卓博信息科技有限公司,5000.0
签约快手演员/模特/主播（推广）,北京尚可卓博信息科技有限公司,5000.0
外文编辑,北京尚可卓博信息科技有限公司,5000.0
外文编辑,北京尚可卓博信息科技有限公司,6000.0
无试用期+2500底薪+高额提成  月收入上万,北京尚可卓博信息科技有限公司,6000.0
董事长秘书,成都聚星时代文化传播有限公司,3000.0
前台接待,成都聚星时代文化传播有限公司,10000.0
编导（应届生）,成都聚星时代文化传播有限公司,3000.0
人事助理,成都聚星时代文化传播有限公司,3000.0
招聘专员,成都聚星时代文化传播有限公司,10000.0
技术总监助理/研发助理,公司名,0
招商策划｛双休+社保｝,成都聚星时代文化传播有限公司,4500.0
储备干部（初级管理型人才培养方向）,成都聚星时代文化传播有限公司,3000.0
高薪急聘+双休+网销,北京龙族星工厂娱乐有限公司,16666.666666666668
活动执行助理,成都八光分文化传播有限公司,4500.0
广告文案/创意  周末双休  五险一金,成都八光分文化传播有限公司,4500.0
爱奇艺（四川）销售/客户代表 五险一金 培训年假带薪,成都班德尔文化传播有限公司,6000.0
外汇经纪人 无责底薪4000+双休,成都阿纳巴里影业有限公司,3000.0
电话销售无责底薪4000+双休,成都阿纳巴里影业有限公司,3000.0
电话销售专员6000+双休,成都阿纳巴里影业有限公司,3000.0
销售代表,成都阿纳巴里影业有限公司,3000.0
奶粉销售（底薪+提成）,成都阿纳巴里影业有限公司,3000.0
微信公众号运营,成都阿纳巴里影业有限公司,4500.0
主播/主持人/模特/网红,成都阿纳巴里影业有限公司,8000.0
网络主播,成都方与圆科技有限公司,8000.0
星探经理/星探主管/星探/人事主管/人事专员,成都爱尚星拓文化传播有限公司,6000.0
主播/网红艺人,成都品汇品牌营销策划有限公司,2000.0
主播/网红艺人,四川智博新创科技有限公司,3000.0
你的舞台 我帮你实现 主播梦,四川智博新创科技有限公司,5000.0
主播/网红/艺人,四川万竣商务咨询有限公司,6000.0
新媒体运营和采编,四川万竣商务咨询有限公司,6000.0
舞台桁架搭建包吃住,四川万竣商务咨询有限公司,6000.0
视频制作,四川万竣商务咨询有限公司,6000.0
见习设计师,成都绿树林广告有限责任公司,3500.0
效果图销售,成都绿树林广告有限责任公司,3000.0
软装设计助理（1500+奖金）,四川麦播时尚影视传媒有限公司,15000.0
招聘专员,四川麦播时尚影视传媒有限公司,12500.0
J纯客服不带销售轻松高薪,四川麦播时尚影视传媒有限公司,8333.333333333334
T纯客服不带销售稳定,四川麦播时尚影视传媒有限公司,12500.0
客户专员,四川麦播时尚影视传媒有限公司,12500.0
美团配送员,四川麦播时尚影视传媒有限公司,8333.333333333334
美团配送员,四川麦播时尚影视传媒有限公司,3000.0
美团配送员,成都坚果广告有限公司,6000.0
滴滴阿里在线语音客服,四川众行远文化传播有限公司,3000.0
最新创业公司饿了么招收精英,四川新媒源文化传媒有限公司,3000.0
培训讲师+高提成+高底薪,成都智美品牌营销策划有限公司,1000.0
客服专员,四川上润文化传播有限公司,4500.0
旅游顾问,四川上润文化传播有限公司,1500.0
泰国曼谷客服专员+6千无责任底薪+提成,成都新鲜人人力资源管理有限公司,3500.0
汽车美容,成都新鲜人人力资源管理有限公司,3000.0
音乐热线客服,成都新鲜人人力资源管理有限公司,3000.0
音乐热线客服,成都新鲜人人力资源管理有限公司,3000.0
app客服,成都新鲜人人力资源管理有限公司,4500.0
知识产权销售,成都新鲜人人力资源管理有限公司,4500.0
邮政客服,成都新鲜人人力资源管理有限公司,4500.0
美团送餐员,成都新鲜人人力资源管理有限公司,3500.0
美团送餐员,成都新鲜人人力资源管理有限公司,4000.0
纯客服 无销售性质,成都新鲜人人力资源管理有限公司,4000.0
4500底薪+高提成+时间自由+平安保险代理人,成都新鲜人人力资源管理有限公司,3500.0
大销售代表,成都新鲜人人力资源管理有限公司,6000.0
高薪无责任4000底薪移动客服,成都新鲜人人力资源管理有限公司,6000.0
英语老师和置业顾问,公司名,0
知名手机实体店营业员,成都新鲜人人力资源管理有限公司,3000.0
无责任4000房产经纪人,成都新鲜人人力资源管理有限公司,3000.0
出国柬埔寨上万薪资推广客服岗,成都新鲜人人力资源管理有限公司,3000.0
高薪会籍顾问,成都新鲜人人力资源管理有限公司,3000.0
客服专员,成都新鲜人人力资源管理有限公司,4500.0
高薪无责任4000底薪移动客服,成都新鲜人人力资源管理有限公司,3000.0
W少儿英语老师,成都新鲜人人力资源管理有限公司,3000.0
移动无责任底薪4000客服,成都新鲜人人力资源管理有限公司,3000.0
出国柬埔寨客服推广高薪岗位,成都新鲜人人力资源管理有限公司,3000.0
银行客服专员,成都新鲜人人力资源管理有限公司,8000.0
作文老师,成都新鲜人人力资源管理有限公司,3000.0
月薪无责4000移动客服,成都新鲜人人力资源管理有限公司,4500.0
行政人事助理实习,成都新鲜人人力资源管理有限公司,3000.0
客服渠道人员,成都新鲜人人力资源管理有限公司,3000.0
课程顾问,成都新鲜人人力资源管理有限公司,4000.0
企业管理咨询师,成都新鲜人人力资源管理有限公司,6000.0
平面设计师,成都新鲜人人力资源管理有限公司,5000.0
音乐在线语音客服,成都新鲜人人力资源管理有限公司,2600.0
推广客服不带销售,成都新鲜人人力资源管理有限公司,4000.0
12530音乐客服,成都新鲜人人力资源管理有限公司,3500.0
商务运营专员,成都新鲜人人力资源管理有限公司,4000.0
高薪房产经纪人+无责底薪3000,成都新鲜人人力资源管理有限公司,8000.0
销售 贷款专员 金融销售 金融产品销售 最赚钱的行业,成都新鲜人人力资源管理有限公司,4500.0
金融 销售 渠道,成都新鲜人人力资源管理有限公司,4000.0
最赚钱的行业 销售,成都新鲜人人力资源管理有限公司,4500.0
j急聘 月薪过万 金融产品销售,成都锐拓传媒广告有限公司,1000.0
行政文员,成都拓源房地产营销策划有限公司,6000.0
印务管理,成都新鲜人人力资源管理有限公司,4000.0
高薪急聘    打  字  员,成都新鲜人人力资源管理有限公司,4500.0
急聘网络销售月薪6000+各种福利,成都新鲜人人力资源管理有限公司,3500.0
平面设计师,成都新鲜人人力资源管理有限公司,3000.0
销售,成都新鲜人人力资源管理有限公司,3500.0
后期制作,成都新鲜人人力资源管理有限公司,3000.0
儿童选片师/门市销售,成都新鲜人人力资源管理有限公司,15000.0
摄影助理/儿童摄影,成都新鲜人人力资源管理有限公司,6000.0
高薪急招美团外卖骑手—新津站,成都锦安恒信商务信息咨询有限公司,8000.0
网络主播/网红/演艺人员,成都锦安恒信商务信息咨询有限公司,15000.0
网络主播/艺人/模特/公关/网红/演艺人员,成都锦安恒信商务信息咨询有限公司,20000.0
星探/经纪人/人事专员/招聘专员/人才中介,成都锦安恒信商务信息咨询有限公司,15000.0
网络主播星探/经纪人/人事专员/招聘专员/人才中介,四川富世佳商业管理有限公司,3000.0
网络主播/艺人/模特/公关/网红/演艺人员,成都新新文化发展有限公司,2000.0
急招美团外卖骑手—金堂淮口站,成都易文达商贸有限公司,6000.0
高新西区-格芯急聘CIM技术员,成都易文达商贸有限公司,6000.0
银行仓库监管员 （常驻外地）,成都市百熙广告有限责任公司,2000.0
高新区-DHL物流派送员-应届生,成都市百熙广告有限责任公司,3000.0
专卖店设计师,四川蜀味印象文化传播有限公司,3000.0
设计师助理,成都苹果树文化传播有限公司,6000.0
人事助理,成都苹果树文化传播有限公司,4500.0
电子书编辑,成都喜乐途科技有限公司,3000.0
商务经理,成都予翌影视传媒有限公司,4000.0
诚招销售精英+电影分红+双休,公司名,0
无责底薪3000元+高额提成,成都予翌影视传媒有限公司,4000.0
客服咨询,成都予翌影视传媒有限公司,3000.0
电销客服,成都予翌影视传媒有限公司,3000.0
教育咨询师,成都予翌影视传媒有限公司,4000.0
课程顾问/TMK,成都喜乐途科技有限公司,3000.0
市场推广专员,成都少农夏布文化艺术有限公司,3500.0
办公室文员,成都少农夏布文化艺术有限公司,3000.0
办公室文员,成都少农夏布文化艺术有限公司,3000.0
办公室文员,成都飞扬纳蓝空间装饰工程有限公司,3000.0
办公室文员,成都飞扬纳蓝空间装饰工程有限公司,2000.0
办公室文员,圣才电子书（武汉）有限公司,4000.0
办公室文员,圣才电子书（武汉）有限公司,4000.0
办公室文员,圣才电子书（武汉）有限公司,8000.0
办公室文员,四川巨星神话影视文化传媒有限公司,15000.0
摄影助理/儿童摄影,成都爱尚星拓文化传播有限公司,6000.0
内勤助理（底薪+奖金+免费住宿）,成都那特教育咨询有限责任公司,3500.0
办公室文员,成都那特教育咨询有限责任公司,4000.0
办公室文员,成都那特教育咨询有限责任公司,4000.0
出差专员（热爱旅游外出者优先，高回报，高提成）,成都那特教育咨询有限责任公司,4000.0
广告制作学徒,成都那特教育咨询有限责任公司,3500.0
品牌营销策划--见习经理,成都市巨鼎广告有限公司,3000.0
VIP摄影助理,成都市巨鼎广告有限公司,3000.0
程序销售,成都市巨鼎广告有限公司,3000.0
电话客服,成都市巨鼎广告有限公司,3000.0
客户服务专员（房补+餐补）,成都市巨鼎广告有限公司,3000.0
媒介/项目执行,成都市巨鼎广告有限公司,3000.0
前台+销售,成都市巨鼎广告有限公司,3000.0
电话客服专员（急聘）,成都市巨鼎广告有限公司,3000.0
无责底薪3500招网络销售,成都苹果树文化传播有限公司,4500.0
美图新媒体广告销售顾问,成都方与圆科技有限公司,3000.0
运营专员,成都市巨鼎广告有限公司,3000.0
平面设计实习生,成都市巨鼎广告有限公司,3000.0
售后技术支持,成都方与圆科技有限公司,8000.0
行政助理,成都奇果树广告有限公司,2000.0
火热招募演员（可实习培训）艺人,成都优猎品牌策划有限公司,6000.0
客户服务专员（房补+餐补）,汪正影业国际儿童摄影,4500.0
销售内勤,成都选格文化传播有限公司,6000.0
播音编导表演舞蹈老师（提供食宿）,成都选格文化传播有限公司,4500.0
课程顾问,成都选格文化传播有限公司,4500.0
管培生,成都丰盛极益科技有限公司,3000.0
管培生,成都宝贝家族文化传播有限公司,3000.0
高新区---中外运敦豪招聘物流专员,成都宝贝家族文化传播有限公司,2000.0
售后技术支持,四川省大丰实业有限责任公司,8000.0
客户服务专员（房补+餐补）,成都盘古网络有限公司,8000.0
销售代表,成都优猎品牌策划有限公司,4500.0
电话销售,成都亚浩文化传播有限公司,2500.0
售后技术支持,成都选格文化传播有限公司,4500.0
CCTV9大客户代表,成都选格文化传播有限公司,3000.0
大客户经理,深圳市艺赋文化传媒有限公司,4500.0
定薪3200+住宿+提成,成都选格文化传播有限公司,4500.0
高薪诚聘销售经理,公司名,0
底薪3200+住宿+高提成,四川妙戏教育科技有限公司,2000.0
高薪诚聘销售,四川妙戏教育科技有限公司,4000.0
销售精英,优胜教育,5000.0
见习销售主管+高提+住宿+5k以上,优胜教育,4000.0
招聘专员,优胜教育,4000.0
售后技术支持,成都少农夏布文化艺术有限公司,2000.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
高薪诚聘销售,成都选格文化传播有限公司,4500.0
诚聘销售4000+团队出差+住宿,成都市品值企业管理服务中心,3000.0
销售代表,成都市品值企业管理服务中心,3000.0
网络销售 高薪急聘,成都选格文化传播有限公司,4500.0
网络销售+高薪+不外出,四川中影嘉禾文化传媒有限公司,8000.0
高薪急聘网络销售  不外出,四川省万宝汇信息技术有限公司,8000.0
高薪急聘  网络销售,四川省万宝汇信息技术有限公司,8000.0
高薪急聘网络销售,四川省万宝汇信息技术有限公司,8000.0
网络销售专员+高薪,四川省万宝汇信息技术有限公司,8000.0
网络销售专员  高薪急聘,四川省万宝汇信息技术有限公司,3000.0
急聘网络销售    高薪,四川省万宝汇信息技术有限公司,3000.0
网络销售+无责底薪+不外出,四川省万宝汇信息技术有限公司,3000.0
网络销售无责底薪,四川省万宝汇信息技术有限公司,2800.0
网络销售+高底薪,成都选格文化传播有限公司,4500.0
开户运营专员+保底3000,成都选格文化传播有限公司,4500.0
策划文员,四川省万宝汇信息技术有限公司,3000.0
平面设计助理,四川省万宝汇信息技术有限公司,6000.0
高薪急聘  网络销售,成都恒信思创文化传播有限公司,6000.0
售后技术支持,成都易文达商贸有限公司,6000.0
售后技术支持,成都易文达商贸有限公司,6000.0
客户服务专员（房补+餐补）,成都易文达商贸有限公司,6000.0
售后技术支持,成都易文达商贸有限公司,6000.0
在线客服,成都易文达商贸有限公司,6000.0
图书管理员,成都易文达商贸有限公司,6000.0
资料录入员 纯文职 双休 行政班,成都易文达商贸有限公司,6000.0
售后技术支持,成都易文达商贸有限公司,6000.0
经理文员,成都易文达商贸有限公司,4500.0
行政助理,成都易文达商贸有限公司,4000.0
销售专员,成都易文达商贸有限公司,4000.0
售后专员,成都爱尚星拓文化传播有限公司,6000.0
高速路单立柱媒体广告销售代表,四川富世佳商业管理有限公司,2500.0
成都链家新房直招+无责底薪4000 +50-85高额提成,成都定见广告有限公司,1800.0
成都链家新房直招+无责底薪4000 ，43-75高额提成,成都易文达商贸有限公司,6000.0
链家地产高薪诚聘销售精英,成都选格文化传播有限公司,4500.0
实习生,成都选格文化传播有限公司,4500.0
店员-全国门店,成都选格文化传播有限公司,4500.0
管培生,成都选格文化传播有限公司,4500.0
售后技术支持,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,3000.0
行政助理,成都选格文化传播有限公司,3000.0
前台行政文员,成都选格文化传播有限公司,4500.0
摄影助理,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
售后技术支持,公司名,0
图书管理员,成都六层广告有限公司,3000.0
客户服务专员（房补+餐补）,成都六层广告有限公司,3000.0
客户服务专员（房补+餐补）,成都世纪星海广告有限公司,3000.0
售后技术支持,成都大洪源文化传播有限公司,4500.0
电话客服专员,成都大洪源文化传播有限公司,4000.0
售后技术支持,成都大洪源文化传播有限公司,8000.0
客户服务专员（房补+餐补）,四川言几又文化传播有限公司,2000.0
售后技术支持,四川言几又文化传播有限公司,2500.0
人事行政专员,四川言几又文化传播有限公司,3000.0
人事行政专员,成都选格文化传播有限公司,4500.0
vip客户销售顾问,成都选格文化传播有限公司,4500.0
行政专员,四川昇华影视文化传媒有限公司,3000.0
客户服务专员（房补+餐补）,四川昇华影视文化传媒有限公司,3000.0
售后技术支持,汪正影业国际儿童摄影,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
场馆运营,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
售后技术支持,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
新产品销售,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
售后技术支持,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
售后技术支持,成都选格文化传播有限公司,4500.0
客户服务专员（房补+餐补）,成都选格文化传播有限公司,4500.0
大客户销售,成都选格文化传播有限公司,4500.0
行政专员,成都选格文化传播有限公司,4500.0
图书管理员,成都选格文化传播有限公司,4500.0
售后技术支持,成都选格文化传播有限公司,4500.0
行政专员/助理（月薪5000）,成都选格文化传播有限公司,4500.0
办公室文员,成都选格文化传播有限公司,4500.0
前台客服,成都博阳大魔方演艺有限公司,3000.0
客服主管 综合薪资5K 各类补贴,成都选格文化传播有限公司,4500.0
会展客户助理,成都选格文化传播有限公司,4500.0
婚嫁管家,成都选格文化传播有限公司,4500.0
在线客服专员,成都选格文化传播有限公司,6000.0
mini影吧服务员,成都选格文化传播有限公司,4500.0
客服主管 综合薪资5K 各种补贴,成都选格文化传播有限公司,4500.0
蛋烘糕烘培师,成都选格文化传播有限公司,4500.0
销售代表,成都选格文化传播有限公司,4500.0
化学编辑,成都选格文化传播有限公司,4500.0
物理编辑,成都选格文化传播有限公司,6000.0
电话销售,成都选格文化传播有限公司,4500.0
工程专员 LED大屏安装,成都选格文化传播有限公司,4500.0
新媒体广告销售顾问(周末双休）,成都选格文化传播有限公司,4500.0
客服专员,成都选格文化传播有限公司,4500.0
平面设计师,成都选格文化传播有限公司,3000.0
新媒体广告销售顾问(周末双休）,锦江区兰孕堂摄影工作室,2000.0
多媒体开发专员,四川三得堂文化艺术有限公司,4000.0
销售代表,中青旅（四川）国际会议展览有限公司,2000.0
新媒体广告销售顾问,公司名,0
新媒体广告销售顾问(五险一金）,成都婚加文化传播有限公司,3000.0
新媒体广告销售顾问(周末双休）,四川众智协力网络科技有限公司,2500.0
新媒体广告销售顾问,成都星娱文化传媒股份有限公司,1600.0
新媒体广告销售顾问,四川三得堂文化艺术有限公司,4000.0
幼教,成都聚合互动科技有限公司,2700.0
新媒体广告销售顾问(周末双休）,成都恒信思创文化传播有限公司,8000.0
设计师,四川省创优学苑文化传播有限公司,4500.0
地推人员,四川省创优学苑文化传播有限公司,4500.0
校园大使,成都恒信思创文化传播有限公司,6000.0
3D设计师,深圳市炫彩视听设备有限公司,3000.0
平面设计师,成都盘古网络有限公司,6000.0
模特,四川众智协力网络科技有限公司,2500.0
工程保洁,四川众安鑫园广告有限公司,2000.0
网络主播,成都盘古网络有限公司,6000.0
车模,四川虎马文化传媒有限公司,3000.0
瑜伽教练助理,四川虎马文化传媒有限公司,6000.0
瑜伽教练,成都盘古网络有限公司,6000.0
育儿嫂,成都盘古网络有限公司,6000.0
影视演员,成都盘古网络有限公司,6000.0
平面模特,成都盘古网络有限公司,6000.0
钟点工,成都盘古网络有限公司,6000.0
礼仪,成都弘德苑国学启蒙教育咨询有限公司,3000.0
保姆,成都盘古网络有限公司,6000.0
保洁,四川德尔特科技有限公司,3000.0
销售实习生,成都草堂书香科技有限责任公司,3000.0
新媒体广告销售顾问(周末双休）,成都聚星时代文化传播有限公司,3000.0
全能星探,成都海义广告有限公司,4500.0
活动策划专员,成都海义广告有限公司,4500.0
采购助理,成都隆韵文化传播有限公司,10000.0
