Total_position,Total_company,Salary_per_month
销售代表,祝博士教育集团,3000.0
中文编辑,广州新硕传媒广告有限公司,4000.0
平面设计师,广州域视丰广告有限公司,4500.0
三维动画师,广州市微势网络科技有限公司,4500.0
主播达人（8000以上+培训+高提成+员工旅游）,广州市优学电子科技有限公司,6000.0
会计,广州大美时代文化投资有限公司,3000.0
选片师,广州创方信息技术有限公司,4500.0
营销策划专员,广州市华域广告有限公司,3000.0
美工实习生,国光电器股份有限公司,3000.0
电话销售（双休）,广州市诺绎广告设计有限公司,4500.0
Assistant Show Manager,广州渔歌文化传媒有限公司,5000.0
行政实习生,广州简幕台广告有限公司,4000.0
行政文员,广州卓乐艺术培训有限公司,6000.0
营运服务员（票房/卖品/场务）,广州市贵城装饰工程有限公司,3000.0
急聘办公室文员,广州壹粒种子文化传播有限公司,3000.0
文案策划（可应届实习）,广州百盛电子商务科技有限公司,2000.0
销售专员,广州宣中文化传播有限公司,3000.0
服务员,广州华翰文化传播有限公司,3333.333333333333
市场推广专员,广州维那展示策划有限公司,4500.0
推广项目执行专员,广州空山草木广告策划有限公司,3000.0
总经理助理,广州雪影文化传媒有限公司,10000.0
销售代表（销售主管/销售管理/销售助理)包住宿,广州盛世传媒股份有限公司,3000.0
實習設計師（6人）,公司名,0
平面设计师,广州盘子女人坊文化传播有限公司,6000.0
电影院售票/卖品/场务/服务员,广州世佳园林绿化有限公司,5000.0
销售经理,焕儿传媒有限公司,2000.0
包长时间热门诚招跳槽主播,深圳万国金服商贸有限公司广州分公司,3000.0
广告设计,里贝拉（上海）商务咨询有限公司,6000.0
接待员 4K 五险一金 包住宿午餐 双休,广东羊城晚报数字媒体有限公司,1100.0
市场推广专员,广东创旅城乡规划设计有限公司,2000.0
运营,广州市光美文化有限公司,2000.0
文员（4000起++生活补贴+五险一金+年终奖）,广州创爵展览服务有限公司,3000.0
调度客服,广州市贰陆影视传媒有限公司,3000.0
萃茶师,广州市耘蜂语文化传播有限公司,20000.0
项目推广经理,广州纵臣文化传播有限公司,3500.0
月薪过万VR销售精英,广州市云上云科技有限公司,4500.0
项目助理,广州市喜马拉雅广告有限公司,4500.0
网络销售代表+底薪3K起（大小周）,广州熹梦文化活动策划有限公司,3000.0
编辑,广州依和企业咨询管理有限公司,5000.0
平面设计,广州凡高品牌设计有限公司,0
机械绘图员,广州乾城创纪设计有限公司,4000.0
媒介专员,广州市畅禧影业有限公司,3000.0
项目执行专员,创艺品牌策划（东莞）有限公司,6000.0
前台文员,广州共赢文化传媒有限公司,5000.0
人事行政助理（前台）,广州市欢亮广告有限公司,3000.0
行政人事专员(急）,广州富良商务服务有限公司,4000.0
网络客服专员（实习生）,临沂夏点企业营销策划有限公司,3000.0
摄影助理,广州楠楠传媒有限公司,3000.0
月入上万自媒体销售,广州广畅策划有限公司,3000.0
平面设计,佛山市古美女人坊文化传播有限公司,3000.0
销售代表,广州橡皮人广告有限公司,3000.0
服务员,广州四足鼎广告有限公司,8000.0
电视节目主持人,广州寥廓科技有限公司,3000.0
前台/导医,广州叁达展示设计工程有限公司,2000.0
广告运营助理,广州百搜网络科技有限公司,6000.0
广州地铁安检员,北京星子源公关策划有限公司,3000.0
装配工,广州市全创智库品牌策划有限公司,6000.0
架子鼓学徒、吉他学徒、钢琴学徒,广州励成电子科技有限公司,4500.0
厨房杂工,深圳东文传媒股份有限公司,4500.0
项目助理（实习生）,广州美择嘉广告有限公司,3000.0
自媒体主播（主持人）,广东京耀广告传媒有限公司,3000.0
会展实习生,北京峰极志远广告有限公司广州分公司,3000.0
财务助理/出纳会计/经理助理/出纳(包吃住),广东任玩传媒股份有限公司,2500.0
平面设计助理,蓝色光标电子商务（上海）有限公司,2000.0
童装设计助理,广州本意邦文化传播有限公司,3000.0
泛广州区域销售负责人[[配有专车]],广州路遥文化发展有限公司,5000.0
客户开发专员、销售专员,广州望天树文化传播有限公司,2500.0
新媒体招聘节,广州云尚网络科技有限公司,8000.0
音乐小组课/个人课老师,广州同愿品牌策划有限公司,3000.0
地产事业部实习设计师,广州市尚儿教育咨询服务有限公司,3333.333333333333
行政人事助理,广州酷易广告有限公司,3000.0
前台文员,广州起量网络科技有限公司,3000.0
客服文员,南视新媒体（广州）有限公司,3000.0
广告销售精英,公司名,0
电视购物客服,广州兰天电子科技有限公司,2000.0
客户主管助理/客户经理助理,广州萌海洋文化传播有限公司,3333.333333333333
实习生,广州市天广联展览工程有限公司,3000.0
漫画主笔,郎琴数字传播机构,3000.0
游戏编辑实习生,广州天马会展策划有限公司,4500.0
临床协调员,广州中际展览策划有限公司,2000.0
制作部专员,上海百倍丰朴科技有限公司,4500.0
营业员,广州市佑一广告有限公司,2000.0
文案策划,广州许创创广告设计有限公司,3000.0
影视模特,广州瑞旗国际货运代理有限公司,5000.0
诚招修图、美工（可实习）,广州睿麒网络科技有限公司,6000.0
网络营销推广,上海看榜信息科技有限公司,8000.0
实习生进口博览会招商助理,广州御才官企业管理咨询有限公司,3000.0
店长助理,大广（中国）广告有限公司广州分公司,0
设计实习生,千纳（广州）影像设计有限公司,1500.0
金融实习生,广州畅隆信息科技有限公司,3000.0
高薪诚聘视频后期制作、视频调色、视频编辑处理,广州旭正网络科技有限公司,2800.0
区域工程主办,广州羲望房地产咨询有限公司,5000.0
文员助理,广州星汇文化发展有限公司,4500.0
经理助理,广州邦禾广告有限公司,3000.0
住家保姆,广州沐阳春文化发展有限公司,3000.0
业务员（门店经营管理中心）,广州零键动漫设计有限公司,5000.0
网络客服销售,广州游信网络科技有限公司,2000.0
办公室文员,北京翰博瑞强医药信息咨询有限公司,4500.0
iOS开发工程师,广州阿米巴广告有限公司,2500.0
咨客/迎宾（餐饮）,广州市星汇电影有限公司,2000.0
高薪急聘在线客服专员（包吃住）,广州传承网络科技有限公司,6000.0
英文文员,广州德翌电影传媒有限公司,50000.0
舆情监测及分析专员,广州米思个人形象设计有限公司,3000.0
销售专员(应届毕业生),广州鸿鑫传媒有限公司,5000.0
项目销售跟单,广州市锦鑫展览有限公司,3000.0
区域销售经理（高薪）,广州赢纵广告有限公司,3000.0
微信编辑,广州虫盟文化发展有限公司,1500.0
高薪诚聘销售代表（包吃包住）,广州市耘蜂语文化传播有限公司,10000.0
施工图设计师,广州皓翱广告有限公司,4000.0
仓库管理员（应届生优先）,广州市加贝广告有限公司,3500.0
天猫客服,广州潮客云文化传播有限公司,3000.0
客服文员,广州亚广进出口贸易有限公司,2000.0
商务部经理,广州泉影麟沐广告有限公司,3000.0
文案策划,广东新华发行集团股份有限公司,6000.0
运营实习生,广州新诗迅教育信息咨询有限公司,3000.0
展览制作,广州优翰文化发展有限公司,3000.0
制片助理,广东亿众文化传媒有限公司,5000.0
综合文员,广州麦得广告有限公司,3000.0
高薪客服专员,广州创客时代网络科技有限公司,5000.0
广告机维护,广州培镁教育咨询有限公司,3000.0
销售助理,广州时点内容营销有限公司,4500.0
新媒体采编,广州泉祈投资咨询有限公司,3000.0
杂工,广州市上域展览设计策划有限公司,2000.0
急聘 业务助理,广州有范文体科技有限公司,10000.0
文案/新媒体运营//网络运营管理,公司名,0
喷画操机员,广州辰龙教育科技有限公司,3000.0
媒体专员,广州龙洋文化发展有限公司,6000.0
客服专员,广东名粤丝路旅游发展管理有限公司,4500.0
宣传员（***）,广州市智辰文化传播有限公司,3000.0
展会销售,广州星淘电子科技有限公司,3000.0
广告设计助理（实习生）,广州东汇广告有限公司,3000.0
广告策划助理,广州市高艺创展展览工程有限公司,33333.333333333336
外贸业务员（底薪4千起+房补餐补+社保）,广州壹玖柒捌文化创意产业园有限公司,3000.0
咨客员,广州链圈网络科技有限公司,1500.0
应届实习生3000底薪+提成+专业培训,广州市世纪理想广告有限公司,3500.0
急招销售2+双休+包住+绩效奖金,广州市乐淘动漫设计有限公司,2000.0
服务员（***也可）,广州金祥物业管理有限公司,3000.0
前台文员,广州军耀信息科技有限公司,6000.0
管理培训生/储备干部（实习）,红星美凯龙集团媒体运营中心,5000.0
人事专员,北京盛世邻邦文化传播有限公司,4500.0
策划专员,广州书简文化传播有限公司,4500.0
手机直播/网络主播/视频主播/歌手/主持人模特礼仪迎宾,广州苍梵文化传播有限公司,6000.0
金牌名剧 有无经验均可新戏聘演化妆导演艺人助理包,广州左木摄影有限公司,2000.0
新媒体（网站）编辑,广州宏道文化有限公司,3500.0
美术/绘画助理,广州市艳南飞广告有限公司,4500.0
国内外贸业务员（高薪高提成+待遇丰厚）,广州古得合互动信息科技有限公司,4500.0
行政文员,广州思连帝达音响科技有限公司,3000.0
会计实习生,广州叁鸣智广告有限公司,2200.0
文案策划,广州巨典展览有限公司,4500.0
平面模特,广州世旭文化发展有限公司,2000.0
业务跟单助理,广州它山文化传播有限公司,3000.0
美工助理,广州美端广告制作有限公司,5000.0
图书店员/营业员,广州传迈文化发展有限公司,2800.0
摄影助理/引导师（儿童）,深圳市卡思欧科技有限公司,4500.0
生产操作工,广州市君正文化传播有限公司,6000.0
采购助理,广州左岸电影院有限公司,2000.0
体育营销/执行助理,广州广移广告传媒有限公司,3000.0
*** 3D设计师,寰宇国际,2500.0
办公室文员,广东省星海音乐厅,3000.0
少儿中国舞助教老师,广州六赢文化传媒有限公司,3000.0
媒介专员,四川好声音文化传播有限公司,5000.0
文案策划,成都匠客儿文化传媒有限公司,6000.0
外贸助理,广东舆乐通文化传播有限公司,4500.0
幼教,广州跳跳跳动漫有限公司,2500.0
市场专员,广州市辉雅舞台灯光设备有限公司,2000.0
展览业务员（可实习）,广州同锦广告有限公司,2000.0
网络助理,广州璀颖文化传播有限公司,1000.0
业务员 业务员 业务员 业务员 业务员 业务员 业务员,广州春意文化活动策划有限公司,5500.0
酷狗音乐主播,广州市汪丰摄影有限公司,8000.0
视频技术师,广州市正旭广告设计有限公司,3000.0
业务员(接受应届毕业生),广州蒲资源娱乐有限公司,2000.0
数码直银电脑发排员,广东联合图书有限公司,3000.0
车陂急招SEM推广专员,广州欣生儿摄影有限公司,2000.0
电话客服专员（每天7小时工作制  非销售性质）,广州市寰视照明设备有限公司,2000.0
广告安装学徒/\师傅,广州市白云区新祥灯光设备厂,2800.0
平面设计师,公司名,0
实习生,高晋国际有限公司,2500.0
销售代表,广州市领星广告有限公司,3000.0
运营专员,广州市昌荣广告制作有限公司,3000.0
专刊记者编辑,广州风火轮舞蹈艺术有限公司天河第...,3000.0
书店店员,广州市中煌科技有限公司,4000.0
lumion动画,广州简上品牌设计顾问有限公司,4500.0
财务会计,酷玛萌（广州）文化传播有限公司,4000.0
晚辅老师  全职 ***,广州班纳文化传播有限公司,2000.0
微信运营专员实习生,广州艺奇教育有限公司,3000.0
项目执行实习生,广州市弘信展览工程有限公司,2000.0
课程销售顾问,广州市三酉电子科技有限公司,3000.0
文化旅游项目策划（实习岗）,格瑞特（广州）演出器材有限公司,8000.0
实习项目经理,广州晴晴文化传播有限责任公司,6000.0
游戏设计,广州柏莱特视听设备服务有限公司,3000.0
客户执行实习生 AE Intern,广州舞奕电子有限公司,4500.0
市场实习生 Marketing Intern,广州市银雁数码图文服务有限公司,3000.0
项目执行专员（实习生）,广州捷达网络科技有限公司,5000.0
实习生：空间设计/活动三维设计,广州爱雪儿商务咨询有限公司,3000.0
实习网管,广州市光彩光电科技有限公司,2500.0
助理编辑（实习）,广州市玩发文化传播有限公司,4500.0
游戏主播（绝地求生）,广东琦亚展览有限公司,2000.0
平面设计师（实习岗位）,广州佰林建材有限公司,15000.0
文案实习生,上海趣狐文化传播有限公司,3000.0
包装设计助理,番禺日报社,3000.0
文案实习生,广州唐宁文化传播有限公司,3000.0
行政助理（实习生）,广州市天河黄金点电脑图像设计工作室,4500.0
英语翻译（实习）,广州俄梅嘎会议会展有限公司,3000.0
发行助理（实习生）,花儿朵朵（广州）教育咨询有限公司,3000.0
文案策划、活动执行实习生（可转正）,广州市微萌网络营销策划有限公司,2000.0
编导（实习生）,广州市力古广告有限公司,1800.0
实习客户主任,广州市艺之飞扬文化教育咨询有限公司,2000.0
项目助理实习生（全职/***）,广州市优晟网络科技股份有限公司,2500.0
实习老师,东道品牌创意集团有限公司广州分公司,1000.0
空间设计助理,广州惟为文化活动策划有限公司,1500.0
AE实习生,广州甲乙广告有限公司,0
网络管理员(IT运维/技术支持实习生),广州谛美弈商务咨询有限公司,0
财务助理（实习生）,广州贝扬文化传播有限公司,1500.0
公关实习生,广州同旭广告有限公司,2800.0
文案策划（实习）,广州新环文化传播有限公司,1500.0
工业设计实习生,广州天闻角川动漫有限公司,1200.0
文案实习/文案策划实习生/储备创意人,葫芦岛市泰合时代文化传媒有限公司,2000.0
模特经纪助理,广东北投广告有限公司,1500.0
客服专员,广州云创数字科技股份有限公司,2000.0
3D效果图设计师实习,广州市奇点品牌管理有限公司,2000.0
影视后期实习生,广州时刻互动科技有限公司,1000.0
灯光师,广州市正点未来营销策划股份有限公司,1500.0
会务专员（实习生）,广州海心文化活动策划有限公司,1500.0
编剧策划实习生,广州易腾动漫文化有限公司,2500.0
发单员,广州曦望文化传播股份有限公司,2000.0
生活计仔多实习生（后期）,行者传媒,1000.0
实习生（客服类）,公司名,0
电话销售代表（无责任底薪+业绩提成+专业培训）,TBWA HAKUHODO 广州天博广告有限公司,0
UI设计（可实习生）,广州橙创品牌管理有限公司,1760.0
平面设计助理,小主人报广州记者站,1800.0
餐厅服务员,广州市奥柏斯广告有限公司,2000.0
业务员/展览,广州荣善广告有限公司,0
淘宝美工,广州正势力量广告有限公司,1500.0
广告设计助理/周末双休,体验营销.中国,1500.0
腾讯/新浪广告销售代表（大平台+专业培训+免费住宿）,广东省广博报堂广告有限公司,1500.0
互联网广告销售代表（大平台、精英共事、双休）,广州晟瑄广告有限公司,1500.0
电商网页设计助理,广州市飞鱼工业设计有限公司,0
艺术品销售经理,广州正杨广告有限公司,0
艺术品销售（应届毕业生即可）,广州市叁宸影文化有限公司,3500.0
文案撰稿/撰稿编辑,广东福德影业有限公司,0
实习生（提供转正机会）,广州悟空数字科技有限公司,2000.0
活动主任,广州千娱文化传播有限公司,0
行政助理（实习生）,广州品瑞广告有限公司,2000.0
影视后期制作,深圳新景界国际会议展览有限公司,1300.0
CAD绘图及3D设计（室内）,广州市精思广告有限公司,1000.0
运营专员,广州巅峰文化教育有限公司,0
平面设计师,广东南方传媒新传播有限公司,0
客户专员,广州市白羊广告有限公司,1000.0
销售代表,乐智小天地（巧虎）,6000.0
高薪招兵买马销售经理,广州顺扬信息科技有限公司,4500.0
销售精英（高底薪+高提成）,广州顺扬信息科技有限公司,3000.0
艺术品销售经理,广州市风雅颂广告有限公司,3000.0
艺术品顾问,广州励闻展览服务有限公司,2000.0
3D设计师,广州顺扬信息科技有限公司,3000.0
平面设计,广州顺扬信息科技有限公司,3000.0
销售经理、销售代表,广州天拓网络技术有限公司,8000.0
电话销售 (高薪+双休+六险一金),广州天拓网络技术有限公司,8000.0
数字营销专员/口碑营销专员,广州顺扬信息科技有限公司,3000.0
公司直招办公室客服文员4000+,广州华厦红色文化传播有限公司,6000.0
电影销售月入过万不是梦,广州华厦红色文化传播有限公司,6000.0
电影推广专员3k到6k（包吃包住周末双休）,广州市时空视点公关顾问有限公司,4000.0
销售包吃包住+双休,广州市时空视点公关顾问有限公司,1500.0
客服  双休  早九晚六,广州市时空视点公关顾问有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州红蜓公社艺术品有限公司,2000.0
应届毕业生专招，无须经验（广州）,广州名动影视文化有限公司,4000.0
诚聘销售助理，销售顾问（广州）,广州数祺数字科技有限公司,3500.0
媒介专员（新媒体采购）,广州市光巨灯饰有限公司,4500.0
诚聘销售助理，销售顾问（广州）,广州市光巨灯饰有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广州市光巨灯饰有限公司,3000.0
媒介助理（新媒体采购）/文员,广州市光巨灯饰有限公司,8000.0
媒介助理（新媒体采购）/文员,广州华厦红色文化传播有限公司,8000.0
前台,广州华厦红色文化传播有限公司,8000.0
前台文员,广州华厦红色文化传播有限公司,8000.0
招展专员/业务员（高提成）,广州华厦红色文化传播有限公司,8000.0
招商文员,广州市幻天广告有限公司,6666.666666666666
行政专员,广州市幻天广告有限公司,4500.0
销售代表+无责底薪+高提成+高额奖金,广州艺术之路采风策划有限公司,3000.0
商务销售代表 (广州),公司名,0
商务销售专员+无责底薪+五险一金,乐智小天地（巧虎）,6000.0
销售代表,铂良乐传媒广告（北京）有限公司,3000.0
微信推广客服,广州推广匠网络科技有限公司,3000.0
古玩销售专员,星道园影业（广州）有限公司,6000.0
平面和文案设计师,星道园影业（广州）有限公司,4500.0
明星经纪人/星探,星道园影业（广州）有限公司,6000.0
运营专员（偏销售）,广州乐游广告有限公司,3000.0
高级销售代表,北京华兴汇河文化交流有限公司,4500.0
销售管理培训生,北京华兴汇河文化交流有限公司,4100.0
会展招商（汽车新能源方向）,北京华兴汇河文化交流有限公司,4500.0
会展招商（汽车窗膜方向）,广州搜通网络科技有限公司,3000.0
文员助理+双休/无销售+五险一金,北京华兴汇河文化交流有限公司,4500.0
销售,北京华兴汇河文化交流有限公司,4500.0
应届毕业生带薪培训销售,广州搜通网络科技有限公司,3000.0
商务专员（双休+底薪+绩效）,广州搜通网络科技有限公司,3000.0
市场拓展实习生/应届生,广州市爆米花动画科技有限公司,3000.0
市场拓展实习生/应届生,广州市瑞展展览有限公司,3000.0
销售行政专员（提成）,广州市瑞展展览有限公司,3500.0
电销代表（无需开发客户）,广州市瑞展展览有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州史瓦西品牌管理有限公司,3000.0
诚聘销售助理，销售顾问（广州）,上海创蓝文化传播有限公司,10000.0
应届毕业生专招，无须经验（广州）,上海创蓝文化传播有限公司,6000.0
诚聘销售助理，销售顾问（广州）,上海创蓝文化传播有限公司,10000.0
应届毕业生专招，无须经验（广州）,上海创蓝文化传播有限公司,10000.0
诚聘销售助理，销售顾问（广州）,广东德坤影视传媒有限公司,6666.666666666666
微博广告销售代表（H),广州华厦红色文化传播有限公司,8000.0
电信10000号业务客户经理/助理,蚁象（广州）文化传播有限公司,3000.0
裕丰一手销售代表（带薪培训）+3500现金奖,广州雪影文化传媒有限公司,4000.0
G高提成销售代表（双休+五险一金）,广州雪影文化传媒有限公司,4000.0
G互联网线上营销（大平台+双休+五险一金）,广东胜效传媒股份有限公司,6000.0
网络/在线销售+3K保底+提成,广东胜效传媒股份有限公司,4000.0
广告销售代表(H),广州九州塔苏斯展览有限公司,3000.0
急招美工设计（双休+五险一金）,广州九州塔苏斯展览有限公司,3000.0
电话销售CCTV项目独家市场（高底薪+高提成）,广州市墨璃艺术有限公司,3000.0
双休实习文员+五险一金,华逸（广州）文化传播有限公司,4500.0
客服文员,广州润芝文化传媒有限公司,8000.0
G海外广告销售代表,广东鸿威国际会展集团有限公司,3000.0
影视演员/群众演员,广州易和商务有限公司,3000.0
会展客服专员（双休+底薪+绩效）,广州易和商务有限公司,3000.0
客服专员/助理（非技术）双休+底薪+绩效,广州市墨璃艺术有限公司,3500.0
销售代表（双休+底薪+提成）,广州市墨璃艺术有限公司,3500.0
微信运营推广,北京华兴汇河文化交流有限公司,4500.0
互联网广告销售代表邀您挑战高薪（五险一金、大平台）,北京华兴汇河文化交流有限公司,4500.0
销售顾问助理,北京华兴汇河文化交流有限公司,4100.0
销售顾问,北京华兴汇河文化交流有限公司,4500.0
职业顾问,北京华兴汇河文化交流有限公司,4100.0
网络推广,北京华兴汇河文化交流有限公司,4500.0
网络推广,广州天拓网络技术有限公司,6000.0
微信客服/在线客服（可接受应届毕业生）,广州粤推广文化传播有限公司,4500.0
高薪诚聘客服专员10,广州仁隆房地产销售代理有限公司五...,8000.0
高薪五险网络销售（无经验亦可）,公司名,0
微商销售客服,广州天拓网络技术有限公司,6000.0
高薪招花椒火山NOW专业团队包装,广州天拓网络技术有限公司,6000.0
文案策划,广州零点互动网络科技有限公司,5000.0
盐值智慧一体的美眉前台,广州天拓网络技术有限公司,6000.0
高薪+包住+颜值前台,广州天拓网络技术有限公司,4500.0
应届毕业生专招，无须经验（广州）,广东百皕网络有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广州市墨璃艺术有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州润芝文化传媒有限公司,3500.0
诚聘销售助理，销售顾问（广州）,广州天拓网络技术有限公司,6000.0
应届毕业生专招，无须经验（广州）,广州亲草营销策划有限公司,4000.0
诚聘销售助理，销售顾问（广州）,广东鸿威国际会展集团有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广东鸿威国际会展集团有限公司,3000.0
前台兼行政助理,广东鸿威国际会展集团有限公司,4000.0
应届毕业生专招，无须经验（广州）,广州快鱼文化传媒有限公司,3000.0
诚聘销售助理，销售顾问（广州）,广州天拓网络技术有限公司,8000.0
应届毕业生专招，无须经验（广州）,广州问古文化传播有限公司,10000.0
应届毕业生专招，无须经验（广州）,广州问古文化传播有限公司,15000.0
诚聘销售助理，销售顾问（广州）,广州问古文化传播有限公司,10000.0
应届毕业生销售顾问（带薪培训）,广州问古文化传播有限公司,3000.0
艺术品销售,广州问古文化传播有限公司,3000.0
销售代表,广州市鲸歌传媒有限公司,3000.0
无责任底薪招销售+高提成,广州市鲸歌传媒有限公司,6000.0
前台文员（包吃包住+工作轻松）,广州市鲸歌传媒有限公司,8000.0
裕丰地产直招销售学徒 包住宿底薪3500 包住宿,广州市鲸歌传媒有限公司,6000.0
电话营销专员,广东串串星文化传播有限公司,10000.0
电销专员,广州雅视文化传播有限公司,3000.0
淘宝客服,广州聚雅轩展览服务有限公司,4500.0
（实习生、应届生）销售代表,广州聚雅轩展览服务有限公司,4500.0
电话销售,北京华兴汇河文化交流有限公司,4100.0
销售代表（无责任底薪+高提成）,北京华兴汇河文化交流有限公司,4500.0
三维建模师,北京华兴汇河文化交流有限公司,4500.0
急招销售代表（高薪+丰厚回报+六险一金）,北京华兴汇河文化交流有限公司,4500.0
巧虎电话销售代表（高提成+提供客源+六险一金）,北京华兴汇河文化交流有限公司,4100.0
网络主播才艺直播网络歌手,北京华兴汇河文化交流有限公司,4500.0
网络直播才艺，实***播,北京华兴汇河文化交流有限公司,4500.0
音乐视频平台网络,广州市沸腾点信息科技有限公司,3000.0
才艺招聘歌手,北京华兴汇河文化交流有限公司,4100.0
网络主播才艺直播网红,北京华兴汇河文化交流有限公司,4500.0
音乐视频平台网络歌手,北京华兴汇河文化交流有限公司,4100.0
新媒体运营实习生,北京华兴汇河文化交流有限公司,4100.0
天猫客服 （储备店长）,北京华兴汇河文化交流有限公司,4500.0
双休行政文员+五险一金/天河,广州华逸文化传媒有限公司,6000.0
营业员（白云店）,澳斯汀拍卖（广州）有限公司,8000.0
平面设计师(初级、资深） 2D Designer,澳斯汀拍卖（广州）有限公司,8000.0
销售代表(底薪+高提成+晋升空间+包住),广州华逸文化传媒有限公司,8000.0
出差专员,广州市琳赛喷绘有限公司,2500.0
SEM专员（五险一金+应届生+岗顶）,广州仁隆房地产销售代理有限公司五...,3500.0
急聘  网络销售（五险一金+无责高底薪）,广州雅视文化传播有限公司,2500.0
会展顾问/招展顾问/外展推广（双休+底薪+奖金）,广州雅视文化传播有限公司,2500.0
网络推广,传播易-广告投放平台,3000.0
职业顾问,公司名,0
销售经理,广州润芝文化传媒有限公司,6000.0
精英销售,广州润芝文化传媒有限公司,6000.0
商务代表+高提成+五险一金,广州润芝文化传媒有限公司,8000.0
展会业务开发员,广州名动影视文化有限公司,4000.0
网络客服/在线客服（六险一金）,乐智小天地（巧虎）,6000.0
新媒体客服（纯客服岗）,乐智小天地（巧虎）,6000.0
商务推广专员（高薪+六险一金),广州圣慕传媒有限公司,3000.0
实习生,广州圣慕传媒有限公司,2000.0
督导专员（3k-5.5k元/月）,广州圣慕传媒有限公司,3000.0
前台文员,广州圣慕传媒有限公司,3000.0
销售经理/主管,广州圣慕传媒有限公司,3000.0
行政助理,广州圣慕传媒有限公司,3000.0
互联网销售（谷歌广州体验中心）,东莞市星火教育科技有限公司佛山分...,2000.0
谷歌前端开发工程师,广州市帕洛玛文化传播有限公司,4500.0
高级课程顾问,广州市墨璃艺术有限公司,3000.0
网络客服,广州中喜文化股份有限公司,2000.0
舞蹈演员 驻唱歌手,葛瑞光永体验设计（广州）有限公司,3000.0
人事助理,广州金依和广告有限公司,5000.0
诚聘销售助理，销售顾问（广州）,广州金依和广告有限公司,4500.0
诚聘销售助理，销售顾问（广州）,广州智橙广告有限公司,6000.0
诚聘销售助理，销售顾问（广州）,广州曼体生物科技有限公司,5000.0
应届毕业生专招，无须经验（广州）,广东征途展览有限公司,8000.0
诚聘销售助理，销售顾问（广州）,广州问古文化传播有限公司,3000.0
应届毕业生专招，无须经验（广州）,广州问古文化传播有限公司,10000.0
诚聘销售助理，销售顾问（广州）,广州问古文化传播有限公司,10000.0
诚聘销售助理，销售顾问（广州）,广州问古文化传播有限公司,10000.0
T台走秀模特,上海创蓝文化传播有限公司,6000.0
高薪急聘电话销售（高底薪、提成+福利齐全）,广州睿视装饰工程有限公司,3000.0
无责任底薪招销售+高提成,广州辰岚广告有限公司,4000.0
节目策划/影视策划,广州辰岚广告有限公司,4000.0
急招销售代表,广州辰岚广告有限公司,4000.0
储备干部/管理培训生,广东胜效传媒股份有限公司,4000.0
艺人/达人,广东胜效传媒股份有限公司,3000.0
急招应届毕业生销售顾问（带薪培训）,广州御藏文化发展有限公司,3500.0
高提成驻唱歌手,广州美声唱片有限公司,3000.0
包吃住零基础时装走秀,广州美声唱片有限公司,2000.0
销售专员（无责任底薪+高提成）,广州易海创腾信息科技有限公司,5000.0
包吃住化妆师学员,广州易海创腾信息科技有限公司,5000.0
包吃住模特、主持人,广州君穗传媒科技有限公司,6000.0
零基础驻唱、舞蹈,澳斯汀拍卖（广州）有限公司,3000.0
支付宝线下执行推广（地推）员5000-10000元月,广州星润文化传媒有限公司,10000.0
会展助理,广州星润文化传媒有限公司,3000.0
会展跟单员,北京华兴汇河文化交流有限公司,4500.0
微信社群客服,北京华兴汇河文化交流有限公司,4500.0
销售助理,北京华兴汇河文化交流有限公司,4500.0
媒介专员-社保朝九晚六,北京华兴汇河文化交流有限公司,4100.0
课程销售顾问,北京华兴汇河文化交流有限公司,4500.0
办公室销售文员（高提成+五险一金）,北京华兴汇河文化交流有限公司,4100.0
网络销售专员（应届生+五险一金+东圃）,北京华兴汇河文化交流有限公司,4500.0
AE（项目运营实习）,北京华兴汇河文化交流有限公司,4500.0
广告销售代表+五险+大小周（天河莲溪BRT）+底薪3000起,公司名,0
百度广告销售代表+五险+大小周（天河莲溪BRT）,广州星润文化传媒有限公司,10000.0
网络销售专员+五险+大小周（欢迎应届生）+天河莲溪,广州溢利投资咨询有限公司,6000.0
双休售后处理/咨询文员/可实习,广州华逸文化传媒有限公司,8000.0
龙洞+包住双休后勤咨询文员,广州恋上文化传播有限公司,5000.0
电话销售高底薪+高提成(天河区中山大道学院站附近）,广州华逸文化传媒有限公司,6000.0
广告客服（应届生）,广州恋上文化传播有限公司,3000.0
电话销售,广州恋上文化传播有限公司,5000.0
销售专员,广州华逸文化传媒有限公司,6000.0
业务专员及储备主管,广州星润文化传媒有限公司,8000.0
电脑操作员/信息录入员,广州星润文化传媒有限公司,8000.0
公司前台,广东胜效传媒股份有限公司,6000.0
销售代表,广州星润文化传媒有限公司,8000.0
亚马逊销售（双休）,广州星润文化传媒有限公司,5000.0
广告运营,广州星润文化传媒有限公司,8000.0
网站运营助理,广州粤推广文化传播有限公司,5000.0
平面设计师,广州市启辰展览服务有限公司,3000.0
人事行政助理（前台）,广州市启辰展览服务有限公司,3500.0
主播助理,广州恋上文化传播有限公司,3000.0
仓库打单员,广州市凯博展览有限公司,2000.0
淘宝直播运营助理,广州一网通网络传媒有限公司,3000.0
